T_ID,senders_account,receivers_account,amount,date,time
3740,1042,1003,62.48,23/05/2023,19:56:51
3741,1032,1039,34.68,25/01/2024,04:02:08
3742,1032,1074,10.14,07/08/2023,14:14:11
3743,1090,1027,91.27,27/05/2023,19:57:07
3744,1052,1097,59.85,16/12/2023,07:42:18
3745,1047,1081,93.6,24/04/2023,02:10:48
3746,1035,1006,72.43,09/05/2023,08:34:24
3747,1040,1097,52.7,24/11/2023,01:21:10
3748,1047,1090,21.41,24/10/2023,21:26:38
3749,1052,1031,35.99,15/10/2023,15:08:57
3750,1019,1004,58.8,15/06/2023,05:03:57
3751,1017,1080,81.04,04/10/2023,10:49:13
3752,1053,1076,69.17,02/08/2023,23:56:10
3753,1082,1061,57.94,18/05/2023,04:45:26
3754,1060,1078,10.91,13/10/2023,14:01:45
3755,1081,1008,92.15,09/09/2023,18:22:06
3756,1045,1054,16.53,06/12/2023,18:28:10
3757,1040,1081,22.69,19/08/2023,21:38:22
3758,1096,1091,26.06,25/07/2023,05:40:34
3759,1100,1092,72.43,30/10/2023,16:33:46
3760,1036,1022,12.57,14/08/2023,12:54:13
3761,1018,1060,10.33,03/04/2023,00:27:56
3762,1021,1003,45.44,13/06/2023,18:53:12
3763,1036,1055,31.7,17/10/2023,19:56:49
3764,1075,1002,26.61,25/09/2023,04:22:28
3765,1056,1069,60.11,29/12/2023,15:10:23
3766,1086,1003,60.55,25/11/2023,05:16:14
3767,1051,1004,18.56,27/08/2023,10:36:04
3768,1084,1031,88.16,20/10/2023,05:34:27
3769,1029,1019,28.89,28/09/2023,03:48:56
3770,1037,1090,21.27,05/10/2023,12:32:07
3771,1058,1078,37.97,06/10/2023,02:35:39
3772,1090,1025,55.03,21/11/2023,08:54:24
3773,1068,1079,51.05,17/09/2023,04:51:03
3774,1024,1100,22.22,15/08/2023,06:57:11
3775,1014,1012,74.28,16/10/2023,16:02:49
3776,1072,1007,23.3,10/06/2023,16:01:58
3777,1007,1093,18.1,03/10/2023,13:45:35
3778,1081,1063,23.45,09/12/2023,23:50:47
3779,1043,1047,86.71,08/11/2023,00:51:53
3780,1074,1065,73.74,01/12/2023,21:35:07
3781,1024,1039,43.09,21/03/2023,14:33:57
3782,1041,1087,81.11,11/03/2023,19:13:20
3783,1035,1013,24.49,01/04/2023,23:37:39
3784,1055,1059,32.28,06/02/2024,20:23:56
3785,1075,1055,87.58,07/09/2023,10:03:03
3786,1021,1001,75.15,11/12/2023,22:09:03
3787,1004,1099,16.19,14/09/2023,15:53:22
3788,1080,1020,73.25,07/11/2023,00:48:18
3789,1047,1060,53.04,28/10/2023,18:42:00
3790,1083,1006,49.89,12/09/2023,18:10:27
3791,1067,1076,44.63,02/12/2023,05:20:15
3792,1099,1061,70.46,05/09/2023,22:00:06
3793,1017,1003,95.64,20/06/2023,16:26:16
3794,1024,1040,92.95,01/05/2023,18:06:15
3795,1055,1060,56.01,20/10/2023,07:54:07
3796,1019,1065,49.6,01/08/2023,19:19:55
3797,1081,1040,94.3,02/10/2023,22:03:03
3798,1070,1060,94.53,06/11/2023,13:01:53
3799,1043,1030,22.31,01/06/2023,00:00:36
3800,1018,1067,56.95,19/03/2023,15:18:43
3801,1016,1039,52.42,25/12/2023,09:43:47
3802,1017,1002,93.36,15/10/2023,05:23:38
3803,1027,1035,86.02,12/02/2024,03:19:27
3804,1052,1005,98.88,06/11/2023,06:54:14
3805,1021,1044,51.02,03/06/2023,08:07:38
3806,1026,1085,40.54,20/07/2023,13:01:03
3807,1024,1045,90.45,29/10/2023,21:13:01
3808,1059,1096,24.85,25/06/2023,18:05:43
3809,1092,1012,84.61,27/06/2023,08:00:58
3810,1030,1098,18.59,12/01/2024,16:14:05
3811,1084,1023,43.12,30/11/2023,16:29:46
3812,1036,1061,38.3,27/11/2023,08:18:54
3813,1051,1098,72.12,14/11/2023,23:01:08
3814,1098,1006,21.65,08/12/2023,22:10:56
3815,1091,1039,41.62,16/07/2023,01:13:10
3816,1005,1048,81.09,29/08/2023,06:27:25
3817,1058,1088,37.91,26/07/2023,17:32:30
3818,1084,1016,36.14,28/10/2023,06:09:51
3819,1068,1048,63.48,09/06/2023,21:09:27
3820,1014,1036,70.8,20/03/2023,19:05:14
3821,1094,1099,83.9,10/01/2024,23:10:15
3822,1009,1080,83.22,25/11/2023,17:04:41
3823,1077,1063,21.84,21/08/2023,09:38:18
3824,1068,1035,34.91,19/07/2023,01:46:17
3825,1087,1061,43.58,02/08/2023,10:05:55
3826,1048,1062,17.94,12/05/2023,01:59:20
3827,1070,1078,42.4,18/03/2023,07:06:27
3828,1039,1093,80.59,30/05/2023,23:10:00
3829,1073,1072,32.32,17/09/2023,11:42:03
3830,1051,1081,16.58,28/06/2023,22:52:04
3831,1069,1059,35.09,17/02/2023,05:15:51
3832,1054,1061,41.67,17/12/2023,17:27:47
3833,1096,1015,39.43,10/05/2023,08:09:45
3834,1014,1083,98.34,11/01/2024,22:15:24
3835,1100,1035,69.21,16/03/2023,04:52:24
3836,1079,1030,70.68,07/08/2023,00:10:16
3837,1098,1087,90.99,03/02/2024,01:58:18
3838,1066,1035,99.32,07/01/2024,02:04:15
3839,1094,1004,53.31,24/05/2023,18:28:32
3840,1021,1079,87.47,28/02/2023,09:24:11
3841,1042,1007,28.88,03/03/2023,02:07:34
3842,1019,1060,60.34,24/04/2023,07:13:32
3843,1074,1078,80.16,26/09/2023,08:02:26
3844,1087,1095,46.16,24/09/2023,21:37:06
3845,1069,1083,51.4,09/01/2024,00:01:47
3846,1044,1098,46.45,30/05/2023,13:19:35
3847,1083,1082,69.46,06/11/2023,10:53:49
3848,1027,1089,54.06,14/04/2023,19:24:15
3849,1065,1003,72.73,17/11/2023,22:52:59
3850,1095,1071,82.76,22/03/2023,18:22:02
3851,1024,1012,25.03,22/03/2023,21:44:59
3852,1019,1056,78.95,16/09/2023,12:35:29
3853,1083,1093,87.67,04/12/2023,08:02:01
3854,1078,1002,47.09,10/06/2023,23:10:57
3855,1097,1036,32.84,14/04/2023,15:28:37
3856,1066,1100,29.43,14/12/2023,11:38:11
3857,1035,1071,89.71,30/07/2023,20:21:03
3858,1094,1063,50.46,07/12/2023,09:51:53
3859,1027,1036,53.22,03/12/2023,07:26:27
3860,1054,1093,99.41,26/04/2023,17:45:21
3861,1002,1083,30.14,18/05/2023,18:23:33
3862,1048,1095,19.93,29/05/2023,15:20:32
3863,1034,1039,18.93,12/11/2023,13:04:56
3864,1058,1006,27.9,17/06/2023,09:02:03
3865,1040,1092,77.11,07/06/2023,18:20:47
3866,1003,1084,60.1,30/06/2023,17:38:34
3867,1082,1031,47.83,20/12/2023,04:12:12
3868,1069,1030,48.03,17/11/2023,02:45:15
3869,1027,1009,62.57,25/03/2023,09:37:25
3870,1022,1045,89.51,16/09/2023,15:03:30
3871,1013,1058,19.79,25/10/2023,17:31:47
3872,1003,1058,41.04,16/05/2023,11:49:34
3873,1097,1037,96.47,16/11/2023,08:48:40
3874,1034,1038,11.44,28/05/2023,14:30:39
3875,1046,1060,86.2,15/04/2023,18:20:55
3876,1083,1088,78.6,29/03/2023,04:47:32
3877,1074,1069,29.09,18/08/2023,01:03:36
3878,1048,1088,92.15,21/04/2023,22:29:20
3879,1067,1097,64.39,07/07/2023,14:24:05
3880,1024,1093,44.53,25/09/2023,12:19:15
3881,1073,1019,70.46,02/12/2023,15:38:53
3882,1045,1079,20.04,29/04/2023,22:13:16
3883,1043,1076,36.41,29/07/2023,10:40:15
3884,1061,1042,81.36,23/01/2024,22:41:39
3885,1066,1086,77.57,17/07/2023,04:37:33
3886,1071,1030,44.66,18/11/2023,23:11:34
3887,1036,1020,47.06,25/04/2023,14:39:09
3888,1051,1009,59.04,24/07/2023,02:01:18
3889,1004,1100,91.57,26/04/2023,13:03:41
3890,1001,1085,37.38,19/04/2023,05:43:25
3891,1016,1020,61.04,11/01/2024,17:28:04
3892,1021,1068,10.31,06/11/2023,23:47:25
3893,1040,1051,38.44,08/08/2023,04:28:03
3894,1050,1004,96.58,03/01/2024,05:21:08
3895,1037,1099,28.42,26/10/2023,11:38:41
3896,1002,1054,68.17,03/08/2023,09:11:25
3897,1066,1059,50.72,29/06/2023,01:35:20
3898,1081,1085,66.34,26/10/2023,12:48:24
3899,1096,1075,30.05,23/11/2023,13:50:03
3900,1075,1005,92.96,28/06/2023,13:35:41
3901,1043,1059,31.46,05/09/2023,09:46:52
3902,1030,1019,68.48,08/04/2023,07:29:00
3903,1054,1057,35.44,05/09/2023,20:55:22
3904,1001,1012,50.96,06/10/2023,21:53:46
3905,1092,1090,12.68,15/12/2023,12:27:45
3906,1023,1098,22.22,16/10/2023,09:39:23
3907,1025,1097,34.29,17/12/2023,07:26:25
3908,1046,1030,13.25,21/02/2023,04:24:51
3909,1097,1087,32,11/07/2023,10:56:36
3910,1020,1063,58.24,17/03/2023,06:53:53
3911,1055,1017,14.82,10/12/2023,10:35:26
3912,1023,1009,20.89,04/09/2023,00:16:12
3913,1094,1074,30.93,17/02/2023,12:24:02
3914,1084,1024,55.01,17/09/2023,15:04:20
3915,1019,1017,57.5,13/05/2023,03:26:36
3916,1010,1062,46.9,21/06/2023,15:22:02
3917,1049,1044,46.54,03/09/2023,05:18:00
3918,1011,1033,32.36,01/09/2023,10:07:41
3919,1060,1040,86.03,20/12/2023,14:33:25
3920,1001,1078,69.35,08/08/2023,18:10:53
3921,1002,1020,44.49,24/03/2023,11:06:40
3922,1044,1067,86.69,10/03/2023,20:53:23
3923,1083,1093,66.69,18/08/2023,13:20:38
3924,1028,1087,62.16,03/05/2023,03:08:30
3925,1002,1034,10.49,09/03/2023,09:39:21
3926,1086,1059,51.28,30/01/2024,06:42:16
3927,1014,1058,41.58,01/03/2023,02:34:03
3928,1068,1014,29.07,05/09/2023,13:12:09
3929,1069,1085,34.86,28/07/2023,02:52:40
3930,1060,1070,51.44,26/09/2023,10:13:55
3931,1093,1016,76.19,09/03/2023,11:35:12
3932,1031,1005,77.31,01/05/2023,05:02:30
3933,1097,1040,59.35,28/11/2023,21:00:39
3934,1082,1049,56.13,12/12/2023,14:32:12
3935,1084,1014,73.43,28/02/2023,21:05:35
3936,1077,1003,12.85,02/05/2023,19:11:41
3937,1019,1079,87.85,30/01/2024,04:11:51
3938,1087,1005,94.1,03/08/2023,18:37:57
3939,1023,1034,13.72,11/11/2023,07:46:34
3940,1087,1099,57.74,07/07/2023,17:15:44
3941,1100,1069,79.95,11/06/2023,05:09:38
3942,1094,1082,48.12,17/11/2023,13:42:23
3943,1071,1051,21.09,25/01/2024,12:57:49
3944,1077,1093,93.85,27/06/2023,10:49:16
3945,1038,1040,75.97,27/03/2023,11:24:22
3946,1036,1010,56.42,22/09/2023,03:47:40
3947,1081,1041,42.75,20/05/2023,14:59:49
3948,1039,1087,29.61,18/08/2023,14:03:53
3949,1060,1093,81.6,24/05/2023,00:13:38
3950,1026,1043,61.21,07/04/2023,16:32:00
3951,1057,1008,11.68,16/12/2023,22:57:06
3952,1085,1090,19.15,25/05/2023,04:50:29
3953,1022,1028,24.38,26/08/2023,12:32:27
3954,1069,1071,36.29,12/10/2023,17:55:47
3955,1078,1033,74.96,01/01/2024,19:17:56
3956,1081,1031,49.74,17/11/2023,01:44:26
3957,1009,1013,14.94,30/09/2023,02:00:59
3958,1006,1069,16.78,02/06/2023,12:37:35
3959,1047,1069,69.82,29/01/2024,03:32:37
3960,1084,1033,95.3,16/09/2023,19:39:38
3961,1084,1062,70.04,18/06/2023,21:21:00
3962,1068,1014,83.17,25/02/2023,20:31:58
3963,1094,1100,15.08,20/01/2024,16:26:55
3964,1032,1016,87.53,20/04/2023,11:28:08
3965,1030,1026,44.37,19/03/2023,23:52:45
3966,1075,1052,92.39,27/03/2023,00:50:48
3967,1090,1084,42.91,10/01/2024,05:39:57
3968,1015,1054,21.97,16/03/2023,20:09:37
3969,1042,1025,72.27,17/07/2023,13:24:53
3970,1057,1054,44.69,01/04/2023,05:57:27
3971,1061,1016,28.35,02/10/2023,22:23:48
3972,1038,1048,98.41,16/07/2023,21:04:44
3973,1075,1035,82.35,03/01/2024,18:14:30
3974,1017,1021,42.9,10/09/2023,07:36:07
3975,1096,1054,35.95,19/09/2023,14:59:34
3976,1054,1033,21.69,08/06/2023,08:05:36
3977,1025,1023,29.19,27/08/2023,02:22:35
3978,1095,1005,43.84,08/06/2023,08:58:23
3979,1081,1063,97.32,27/01/2024,21:02:38
3980,1084,1049,83.79,27/12/2023,18:59:03
3981,1071,1064,45.91,30/03/2023,01:07:19
3982,1076,1051,31.35,10/11/2023,22:36:14
3983,1020,1070,53.56,22/04/2023,16:34:14
3984,1001,1028,50.48,09/06/2023,02:00:19
3985,1074,1094,13.72,08/05/2023,10:11:08
3986,1061,1081,10.79,04/05/2023,00:39:51
3987,1070,1092,21.86,08/07/2023,20:34:25
3988,1029,1024,48.2,19/05/2023,13:10:32
3989,1014,1038,95.24,30/08/2023,04:05:02
3990,1010,1091,74.03,05/11/2023,03:12:42
3991,1020,1068,96.27,06/02/2024,03:36:09
3992,1100,1097,98.64,08/10/2023,21:53:04
3993,1084,1089,25.13,10/09/2023,02:14:27
3994,1045,1033,54.25,28/09/2023,07:39:42
3995,1037,1041,72.32,20/10/2023,20:12:58
3996,1011,1034,57.15,12/04/2023,07:13:22
3997,1061,1071,94.53,17/11/2023,02:11:37
3998,1066,1027,72.45,20/03/2023,21:52:53
3999,1033,1002,89.7,03/05/2023,12:34:27
4000,1082,1075,14.17,05/06/2023,20:30:27
4001,1017,1094,43.31,31/05/2023,23:09:49
4002,1046,1004,27.23,12/04/2023,14:23:09
4003,1073,1099,94.82,16/05/2023,08:23:49
4004,1043,1092,11.94,27/01/2024,13:59:18
4005,1072,1040,33.53,01/07/2023,23:42:58
4006,1058,1055,54.04,04/10/2023,01:25:36
4007,1048,1006,19.18,14/07/2023,12:19:34
4008,1100,1065,63.15,21/02/2023,20:30:56
4009,1091,1042,58.81,11/11/2023,07:46:57
4010,1022,1064,22.26,02/08/2023,00:13:35
4011,1059,1092,30.4,16/04/2023,12:42:24
4012,1084,1029,95.98,16/08/2023,11:21:49
4013,1056,1023,84.57,10/11/2023,07:18:22
4014,1088,1093,29.51,03/08/2023,15:23:39
4015,1047,1040,27.86,22/06/2023,06:09:46
4016,1014,1100,54.19,19/09/2023,04:11:44
4017,1076,1002,64.17,03/10/2023,01:51:36
4018,1002,1086,35.99,17/12/2023,06:01:42
4019,1093,1047,92.1,26/07/2023,14:46:55
4020,1046,1078,26.88,24/12/2023,05:05:08
4021,1100,1011,37.5,28/11/2023,16:11:16
4022,1092,1078,96,17/01/2024,16:24:44
4023,1034,1081,28.46,26/12/2023,12:02:33
4024,1039,1099,36.74,29/11/2023,03:08:34
4025,1086,1096,31.76,17/12/2023,03:02:15
4026,1012,1049,17.81,04/02/2024,02:57:41
4027,1095,1003,12.27,04/10/2023,05:05:03
4028,1028,1060,36.03,23/04/2023,00:58:20
4029,1087,1017,67.1,11/04/2023,18:09:34
4030,1003,1019,27.06,01/05/2023,11:00:35
4031,1031,1094,97.52,17/06/2023,09:05:38
4032,1019,1069,11.39,08/06/2023,19:34:05
4033,1019,1097,89.85,03/03/2023,17:44:28
4034,1032,1039,61.1,07/03/2023,17:35:55
4035,1047,1038,58.16,11/02/2024,05:09:26
4036,1053,1049,86.2,07/12/2023,00:48:44
4037,1015,1048,97.9,21/07/2023,06:19:08
4038,1058,1009,24.5,25/02/2023,22:55:11
4039,1088,1010,66.44,30/10/2023,16:53:01
4040,1070,1020,35.8,19/01/2024,06:05:48
4041,1039,1009,74.38,27/03/2023,00:48:25
4042,1085,1074,79.04,12/08/2023,16:27:43
4043,1024,1002,42.14,22/11/2023,10:31:10
4044,1083,1052,66.34,29/03/2023,12:14:57
4045,1021,1052,85.84,12/03/2023,20:45:58
4046,1066,1065,34.88,16/12/2023,15:31:56
4047,1084,1006,60.61,18/03/2023,12:18:10
4048,1002,1065,49.46,28/11/2023,01:50:49
4049,1037,1027,34.75,02/01/2024,15:55:48
4050,1073,1015,61.52,06/06/2023,02:20:33
4051,1093,1098,71.57,25/02/2023,01:39:02
4052,1058,1042,18.05,20/04/2023,05:13:34
4053,1048,1034,29.39,24/10/2023,11:39:10
4054,1004,1008,36.93,04/12/2023,08:01:33
4055,1083,1045,81.65,22/02/2023,21:58:16
4056,1079,1065,94.04,12/07/2023,18:59:28
4057,1070,1038,59.93,07/12/2023,00:10:59
4058,1080,1058,42.8,19/10/2023,10:54:13
4059,1034,1016,16.37,20/06/2023,18:52:54
4060,1097,1081,57.29,13/12/2023,19:39:45
4061,1055,1097,76.22,16/11/2023,02:25:18
4062,1023,1065,62.71,08/09/2023,01:27:35
4063,1077,1072,12.41,29/06/2023,09:53:06
4064,1080,1064,28.43,25/05/2023,17:31:16
4065,1085,1051,63.76,01/10/2023,17:12:42
4066,1035,1037,21.77,17/03/2023,19:42:48
4067,1052,1063,23.14,21/11/2023,23:18:45
4068,1076,1043,94.67,22/12/2023,21:58:46
4069,1001,1050,27.34,03/05/2023,16:20:15
4070,1029,1081,48.2,27/06/2023,04:48:06
4071,1064,1073,61.71,02/05/2023,07:54:37
4072,1090,1050,15.98,05/01/2024,12:38:18
4073,1078,1015,78.09,10/01/2024,09:21:07
4074,1062,1083,50.83,13/06/2023,02:22:49
4075,1009,1031,79.93,21/01/2024,17:03:33
4076,1024,1097,51.43,04/05/2023,16:02:28
4077,1046,1061,84.84,28/04/2023,14:09:26
4078,1068,1029,51.96,26/04/2023,07:39:25
4079,1069,1012,65.04,05/10/2023,10:53:54
4080,1087,1006,72.34,14/02/2024,13:30:01
4081,1087,1045,61.27,19/07/2023,19:25:59
4082,1091,1077,39.89,18/06/2023,11:18:43
4083,1046,1014,61.4,29/08/2023,10:41:01
4084,1071,1011,66.22,14/01/2024,20:19:35
4085,1045,1037,78.52,02/02/2024,14:14:31
4086,1001,1023,84.69,04/04/2023,11:44:34
4087,1014,1078,13.45,19/05/2023,14:27:56
4088,1094,1012,48.42,22/01/2024,11:07:24
4089,1025,1095,67.64,29/08/2023,20:17:22
4090,1040,1053,11.68,05/10/2023,23:12:26
4091,1038,1061,79.71,03/01/2024,12:30:41
4092,1029,1024,94.32,12/01/2024,17:34:57
4093,1073,1054,63.09,01/11/2023,20:57:05
4094,1050,1041,14.39,03/12/2023,22:21:09
4095,1047,1012,12.6,03/04/2023,05:03:27
4096,1036,1014,48.01,28/01/2024,08:38:54
4097,1037,1035,76.65,05/12/2023,13:03:29
4098,1036,1082,82.07,15/04/2023,09:46:57
4099,1021,1058,72.78,03/01/2024,06:54:23
4100,1028,1073,11.23,01/04/2023,16:24:06
4101,1090,1001,17.07,14/02/2024,22:09:04
4102,1013,1097,68.42,12/11/2023,10:46:27
4103,1086,1011,89.27,27/11/2023,04:04:59
4104,1022,1094,49.1,18/09/2023,00:48:19
4105,1015,1073,68.42,28/11/2023,19:59:23
4106,1068,1080,17.54,29/01/2024,07:00:09
4107,1024,1090,15.53,30/09/2023,08:39:51
4108,1071,1075,51.13,05/07/2023,16:27:37
4109,1011,1087,29.46,07/06/2023,14:59:26
4110,1061,1027,51.01,29/05/2023,20:28:59
4111,1040,1069,49.67,13/07/2023,11:46:17
4112,1086,1054,98.01,21/09/2023,19:43:40
4113,1036,1064,97.11,18/06/2023,23:24:26
4114,1063,1061,45.01,23/04/2023,23:42:07
4115,1075,1022,98.74,29/07/2023,23:04:47
4116,1055,1066,48.85,07/02/2024,07:05:23
4117,1089,1045,95.33,10/05/2023,01:59:36
4118,1093,1095,23.45,21/10/2023,20:22:39
4119,1065,1018,51.31,08/09/2023,10:30:13
4120,1054,1066,40.79,29/07/2023,23:06:50
4121,1049,1062,31.16,30/07/2023,15:11:22
4122,1013,1038,52.87,08/04/2023,03:24:24
4123,1014,1095,73.54,02/12/2023,16:32:33
4124,1073,1035,98.31,26/02/2023,02:13:05
4125,1058,1089,43.08,08/05/2023,12:33:12
4126,1032,1039,71.33,03/06/2023,05:50:59
4127,1036,1077,18.83,25/12/2023,20:27:23
4128,1002,1058,77.1,14/03/2023,20:24:02
4129,1016,1098,41.41,17/01/2024,16:45:13
4130,1008,1040,68.08,07/07/2023,02:02:29
4131,1079,1062,68.6,01/11/2023,21:51:13
4132,1095,1026,59.9,02/12/2023,09:29:08
4133,1045,1019,64.11,02/07/2023,21:05:26
4134,1085,1098,41.3,26/05/2023,12:13:41
4135,1024,1064,45.72,01/07/2023,10:51:16
4136,1094,1030,54.56,16/02/2023,16:19:06
4137,1093,1015,81.7,28/05/2023,10:35:13
4138,1014,1091,96.37,20/09/2023,18:31:06
4139,1041,1037,12.92,02/12/2023,22:05:51
4140,1025,1008,12.97,24/03/2023,03:53:21
4141,1090,1079,60.36,31/05/2023,21:11:00
4142,1032,1041,21.2,15/11/2023,04:36:17
4143,1066,1019,80.97,24/08/2023,00:57:38
4144,1072,1068,10.49,24/09/2023,02:29:55
4145,1011,1059,80.05,05/09/2023,13:32:14
4146,1027,1069,84.48,16/05/2023,19:35:26
4147,1051,1060,63.24,05/07/2023,23:32:28
4148,1068,1093,93.12,11/08/2023,11:59:01
4149,1035,1041,84.79,01/09/2023,18:15:17
4150,1053,1100,65.69,19/09/2023,04:36:34
4151,1081,1032,53.45,22/07/2023,08:59:57
4152,1077,1027,50.8,30/05/2023,00:51:33
4153,1079,1062,61.34,28/04/2023,02:08:53
4154,1030,1026,71.88,15/03/2023,12:25:17
4155,1051,1065,80.19,28/03/2023,08:51:30
4156,1012,1021,75.08,06/06/2023,12:03:59
4157,1093,1047,80.09,08/04/2023,03:24:56
4158,1014,1098,43.93,07/11/2023,11:24:29
4159,1082,1043,73.21,16/09/2023,02:10:57
4160,1076,1011,93.72,26/01/2024,04:58:25
4161,1081,1097,11.81,12/12/2023,20:28:54
4162,1071,1065,63.87,10/12/2023,05:37:05
4163,1076,1072,62.39,08/08/2023,12:59:06
4164,1073,1049,87.96,21/02/2023,09:21:02
4165,1041,1037,82.37,19/03/2023,16:51:37
4166,1096,1008,85.06,12/05/2023,04:14:09
4167,1067,1063,34.65,30/12/2023,04:29:57
4168,1036,1037,55.12,24/03/2023,08:37:34
4169,1034,1074,20.65,11/07/2023,19:55:42
4170,1035,1042,16.46,30/10/2023,19:41:07
4171,1056,1068,53.04,28/03/2023,13:08:06
4172,1010,1063,71,24/07/2023,10:53:36
4173,1024,1006,13.73,29/08/2023,00:31:21
4174,1001,1086,12.36,16/10/2023,08:38:03
4175,1011,1070,95.16,21/04/2023,04:48:47
4176,1056,1045,57.6,29/06/2023,22:27:08
4177,1029,1028,27.3,03/10/2023,16:38:42
4178,1092,1019,87.83,18/09/2023,21:59:33
4179,1056,1028,72.5,31/03/2023,04:20:45
4180,1025,1034,95.39,26/03/2023,15:35:15
4181,1075,1053,54.98,30/10/2023,13:20:23
4182,1010,1051,90.69,01/07/2023,00:49:00
4183,1077,1096,10.8,17/02/2023,16:54:56
4184,1054,1022,71.38,08/04/2023,11:01:54
4185,1038,1055,45.02,26/06/2023,07:32:16
4186,1037,1075,76.6,06/07/2023,08:17:07
4187,1024,1018,52.37,03/10/2023,05:31:54
4188,1093,1096,59.09,24/06/2023,16:41:23
4189,1051,1007,53.28,12/06/2023,12:22:17
4190,1058,1016,43.83,22/02/2023,18:51:54
4191,1094,1041,37.38,15/06/2023,05:20:55
4192,1047,1053,73.09,29/11/2023,23:25:48
4193,1035,1052,21.17,27/12/2023,01:46:04
4194,1034,1039,88.37,12/08/2023,23:55:46
4195,1032,1008,76.85,20/06/2023,14:43:09
4196,1096,1058,53.91,11/07/2023,09:11:20
4197,1030,1095,14.77,10/08/2023,06:39:35
4198,1030,1064,68.35,20/01/2024,17:40:59
4199,1073,1052,58.2,02/07/2023,09:09:03
4200,1048,1014,90.07,06/02/2024,08:23:26
4201,1095,1070,18.1,16/10/2023,22:59:45
4202,1079,1087,10.13,04/04/2023,22:09:17
4203,1037,1069,37.51,18/10/2023,21:07:00
4204,1036,1016,80.18,03/04/2023,15:47:05
4205,1001,1004,41.38,01/01/2024,16:14:17
4206,1043,1065,16.12,07/10/2023,07:01:08
4207,1042,1066,43.45,29/09/2023,03:54:39
4208,1080,1023,21.8,15/05/2023,04:45:22
4209,1087,1034,97.7,26/06/2023,14:19:05
4210,1024,1052,64.94,11/09/2023,16:15:44
4211,1093,1100,55.42,13/12/2023,20:21:12
4212,1061,1043,75.66,15/06/2023,09:58:34
4213,1014,1064,88.02,05/01/2024,19:57:32
4214,1072,1046,82.3,03/10/2023,11:58:16
4215,1057,1090,37.56,11/06/2023,10:19:37
4216,1034,1069,59.23,23/05/2023,21:23:14
4217,1037,1042,43.11,01/11/2023,18:14:23
4218,1025,1058,65.63,10/12/2023,19:53:35
4219,1062,1028,25.64,01/03/2023,17:42:09
4220,1050,1030,11.01,02/01/2024,03:42:00
4221,1002,1049,28.29,10/03/2023,09:33:57
4222,1046,1053,82.3,11/12/2023,18:00:24
4223,1069,1081,16.12,05/10/2023,03:24:42
4224,1015,1027,71.28,30/03/2023,13:22:11
4225,1051,1098,19.68,05/08/2023,05:44:58
4226,1052,1071,27.29,06/08/2023,19:55:05
4227,1023,1040,62.97,03/12/2023,17:20:50
4228,1061,1072,67.27,27/12/2023,19:32:33
4229,1073,1092,58.13,24/03/2023,17:44:58
4230,1035,1083,73.33,11/10/2023,04:00:38
4231,1059,1079,21.68,23/04/2023,19:31:03
4232,1055,1020,40.35,26/04/2023,10:40:01
4233,1081,1005,87.84,25/12/2023,22:17:51
4234,1004,1090,29.2,12/10/2023,21:36:03
4235,1033,1056,20.74,17/03/2023,12:10:36
4236,1008,1053,89.68,21/02/2023,15:29:08
4237,1017,1004,27.47,27/01/2024,05:52:03
4238,1006,1058,82.37,28/07/2023,07:07:13
4239,1009,1031,77.56,03/09/2023,13:25:28
4240,1003,1090,62.41,19/07/2023,13:46:26
4241,1092,1089,61.78,05/06/2023,07:47:16
4242,1071,1073,59.04,21/03/2023,07:44:04
4243,1011,1037,19.7,27/09/2023,19:03:54
4244,1033,1098,72.69,05/05/2023,01:29:59
4245,1032,1097,33.62,26/12/2023,13:25:12
4246,1026,1097,27.17,30/03/2023,18:18:41
4247,1015,1069,70.15,17/07/2023,02:31:45
4248,1021,1092,63.17,22/08/2023,18:52:36
4249,1098,1049,67.55,30/04/2023,22:29:16
4250,1037,1013,24.09,15/09/2023,16:04:15
4251,1050,1080,91.67,21/07/2023,14:05:26
4252,1030,1083,46.21,02/08/2023,10:07:22
4253,1015,1043,40.42,29/09/2023,05:32:34
4254,1024,1050,51.59,07/03/2023,13:43:55
4255,1037,1077,88.33,20/04/2023,18:54:55
4256,1031,1003,48.51,03/10/2023,04:11:56
4257,1084,1034,39.4,18/11/2023,14:00:18
4258,1088,1025,54.52,02/07/2023,02:02:06
4259,1045,1032,28.26,08/06/2023,19:02:09
4260,1034,1071,53.39,14/05/2023,20:34:18
4261,1009,1047,69.84,12/11/2023,21:54:09
4262,1080,1065,70.15,19/12/2023,15:15:51
4263,1016,1062,69.16,03/04/2023,09:49:37
4264,1049,1025,61.67,27/01/2024,21:33:27
4265,1075,1077,72.84,27/09/2023,09:52:05
4266,1011,1003,31.26,17/09/2023,06:06:26
4267,1052,1033,73.9,11/03/2023,11:18:38
4268,1023,1003,61.89,28/10/2023,06:12:29
4269,1082,1032,70.39,05/04/2023,22:00:51
4270,1050,1093,15.31,11/03/2023,02:48:30
4271,1003,1032,72.65,08/07/2023,20:53:54
4272,1086,1068,30.17,13/07/2023,17:20:11
4273,1090,1015,76.55,13/03/2023,05:23:07
4274,1098,1046,95.42,16/07/2023,01:59:54
4275,1036,1083,43.82,17/11/2023,01:41:11
4276,1005,1026,70.26,15/10/2023,16:19:43
